pid;size;color;brand;rrp;mainCategory;category;subCategory;stock;releaseDate
10447;S;schwarz;Nike;22.79;1;7;8;20;2017-10-01
10447;XL;schwarz;Nike;22.79;1;7;8;73;2017-10-01
10451;S;schwarz;Hummel;25.33;1;7;21;1;2017-10-01
10452;XL;schwarz;adidas;44.38;1;7;20;1;2017-10-01
10456;L;grau;Nike;57.08;1;7;14;2;2017-10-01
10456;M;grau;Nike;57.08;1;7;14;3;2017-10-01
10456;S;grau;Nike;57.08;1;7;14;1;2017-10-01
10456;XL;grau;Nike;57.08;1;7;14;5;2017-10-01
10457;L;rot;PUMA;31.68;1;7;21;1;2017-10-01
10460;XS;weiss;PUMA;76.13;1;37;3;1;2017-10-01
10463;XXL;blau;Nike;44.38;1;7;23;5;2017-10-01
10463;L;blau;Nike;44.38;1;7;23;6;2017-10-01
10463;M;blau;Nike;44.38;1;7;23;7;2017-10-01
10463;S;blau;Nike;44.38;1;7;23;1;2017-10-01
10463;XL;blau;Nike;44.38;1;7;23;9;2017-10-01
10466;S;gelb;adidas;126.93;1;2;3;2;2017-10-01
10466;S;gelb;adidas;126.93;1;2;3;1;2017-10-01
10466;M;gelb;adidas;126.93;1;2;3;1;2017-10-01
10466;M;gelb;adidas;126.93;1;2;3;1;2017-10-01
10466;M;gelb;adidas;126.93;1;2;3;1;2017-10-01
10466;L;gelb;adidas;126.93;1;2;3;1;2017-10-01
10467;XXL;blau;Nike;44.38;15;16;32;1;2017-10-01
10467;L;blau;Nike;44.38;15;16;35;9;2017-10-01
10467;M;blau;Nike;44.38;15;16;11;15;2017-10-01
10467;S;blau;Nike;44.38;15;16;14;3;2017-10-01
10467;XL;blau;Nike;44.38;15;16;35;6;2017-10-01
10469;S;orange;Nike;292.03;1;2;39;1;2017-10-01
10469;S;orange;Nike;292.03;1;2;39;1;2017-10-01
10469;M;orange;Nike;292.03;1;2;39;1;2017-10-01
10469;M;orange;Nike;292.03;1;2;39;1;2017-10-01
10469;XL;orange;Nike;292.03;1;2;39;1;2017-10-01
10470;S;schwarz;Nike;101.53;9;18;32;1;2017-10-01
10470;M;schwarz;Nike;101.53;9;18;32;4;2017-10-01
10470;M;schwarz;Nike;101.53;9;18;32;1;2017-10-01
10483;XS;grau;Nike;69.78;1;37;6;1;2017-10-01
10490;XL;rot;Nike;38.03;1;7;23;1;2017-10-01
10503;M;schwarz;Nike;177.73;1;2;39;2;2017-10-01
10509;XL;grau;adidas;44.38;1;7;14;1;2017-10-27
10511;S;beige;adidas;419.03;1;2;3;1;2017-10-01
10511;S;beige;adidas;419.03;1;2;3;1;2017-10-01
10511;M;beige;adidas;419.03;1;2;3;1;2017-10-01
10511;M;beige;adidas;419.03;1;2;3;4;2017-10-01
10511;M;beige;adidas;419.03;1;2;3;1;2017-10-01
10511;M;beige;adidas;419.03;1;2;3;2;2017-10-01
10511;L;beige;adidas;419.03;1;2;3;2;2017-10-01
10511;XL;beige;adidas;419.03;1;2;3;1;2017-10-01
10514;XXL;schwarz;adidas;63.43;1;7;22;1;2017-10-19
10514;L;schwarz;adidas;63.43;1;7;22;1;2017-10-19
10514;S;schwarz;adidas;63.43;1;7;22;1;2017-10-19
10514;XL;schwarz;adidas;63.43;1;7;22;1;2017-10-19
10519;L;schwarz;Nike;29.14;1;7;21;5;2017-12-19
10519;M;schwarz;Nike;29.14;1;7;21;5;2017-12-19
10519;S;schwarz;Nike;29.14;1;7;21;4;2017-12-19
10523;L;schwarz;Nike;44.38;9;10;25;1;2017-10-01
10525;L;rot;Nike;31.68;1;7;21;2;2017-10-01
10525;M;rot;Nike;31.68;1;7;21;1;2017-10-01
10525;S;rot;Nike;31.68;1;7;21;1;2017-10-01
10525;XL;rot;Nike;31.68;1;7;21;1;2017-10-01
10526;XS;schwarz;adidas;31.68;9;10;29;1;2017-10-01
10527;M;schwarz;adidas;57.08;1;37;5;1;2017-11-21
10527;XS;schwarz;adidas;57.08;1;37;5;1;2017-11-21
10533;L;grau;Diadora;31.68;9;10;25;1;2017-10-01
10549;L;grau;Nike;126.93;15;16;32;1;2017-10-01
10550;M;schwarz;Nike;114.23;1;2;39;1;2017-10-01
10551;XL;blau;Jako;18.98;1;7;8;1;2017-10-01
10552;M;gruen;adidas;126.93;9;18;32;1;2017-10-01
10552;L;gruen;adidas;126.93;9;18;32;1;2017-10-01
10553;M;schwarz;Uhlsport;114.23;1;7;26;1;2017-10-01
10558;M;weiss;adidas;18.98;1;7;21;3;2017-10-01
10558;L;weiss;adidas;18.98;1;7;21;2;2017-10-01
10558;XL;weiss;adidas;18.98;1;7;21;3;2017-10-01
10559;S;rot;adidas;8.82;1;7;12;2;2017-10-01
10559;L;rot;adidas;8.82;1;7;12;5;2017-10-01
10560;M;weiss;PUMA;25.33;1;7;8;2;2017-10-01
10560;XL;weiss;PUMA;25.33;1;7;8;1;2017-10-01
10569;M;weiss;Nike;133.28;9;37;32;1;2017-10-01
10570;XS;schwarz;adidas;57.08;1;37;3;1;2017-11-15
10570;XS;schwarz;adidas;57.08;1;37;3;1;2017-11-15
10570;XS;schwarz;adidas;57.08;1;37;3;1;2017-11-15
10570;S;schwarz;adidas;57.08;1;37;3;1;2017-11-15
10570;M;schwarz;adidas;57.08;1;37;3;1;2017-11-15
10570;XS;schwarz;adidas;57.08;1;37;3;2;2017-11-15
10570;L;schwarz;adidas;57.08;1;37;3;1;2017-11-15
10573;XL;schwarz;adidas;50.73;1;7;16;1;2017-11-02
10574;M;schwarz;adidas;253.93;1;2;5;1;2017-11-21
10574;L;schwarz;adidas;253.93;1;2;5;1;2017-11-21
10574;XL;schwarz;adidas;253.93;1;2;5;1;2017-11-21
10574;XXL;schwarz;adidas;253.93;1;2;5;1;2017-11-21
10575;S;schwarz;adidas;126.93;1;2;4;1;2017-10-01
10575;M;schwarz;adidas;126.93;1;2;4;1;2017-10-01
10575;M;schwarz;adidas;126.93;1;2;4;1;2017-10-01
10575;M;schwarz;adidas;126.93;1;2;4;3;2017-10-01
10575;M;schwarz;adidas;126.93;1;2;4;1;2017-10-01
10575;M;schwarz;adidas;126.93;1;2;4;2;2017-10-01
10575;L;schwarz;adidas;126.93;1;2;4;1;2017-10-01
10575;XL;schwarz;adidas;126.93;1;2;4;2;2017-10-01
10575;XXL;schwarz;adidas;126.93;1;2;4;2;2017-10-01
10575;XXL;schwarz;adidas;126.93;1;2;4;1;2017-10-01
10583;L;blau;Nike;38.03;1;7;23;1;2017-10-01
10584;XXL;schwarz;Reusch;50.73;1;7;17;1;2017-10-01
10585;L;blau;Nike;50.73;1;7;22;2;2017-11-21
10585;M;blau;Nike;50.73;1;7;22;3;2017-11-21
10585;XL;blau;Nike;50.73;1;7;22;1;2017-11-21
10589;XL;rot;Nike;63.43;1;7;14;1;2017-10-01
10594;S;rot;adidas;82.48;1;7;14;1;2017-11-07
10597;M;silber;PUMA;222.18;1;37;3;1;2017-10-01
10598;L;schwarz;Nike;38.03;15;16;32;3;2017-12-08
10598;M;schwarz;Nike;38.03;15;16;38;2;2017-12-08
10598;XL;schwarz;Nike;38.03;15;16;35;5;2017-12-08
10603;S;orange;Nike;88.83;1;2;6;1;2017-10-01
10603;S;orange;Nike;88.83;1;2;6;1;2017-10-01
10603;L;orange;Nike;88.83;1;2;6;1;2017-10-01
10607;M;blau;PUMA;44.38;1;7;22;1;2017-10-01
10609;L;schwarz;Uhlsport;5.01;1;2;27;8;2017-10-01
10610;XS;schwarz;Jako;29.14;1;7;16;1;2017-10-01
10610;M;schwarz;Jako;29.14;1;7;16;2;2017-10-01
10610;L;schwarz;Jako;29.14;1;7;16;1;2017-10-01
10610;XL;schwarz;Jako;29.14;1;7;16;4;2017-10-01
10614;M;blau;Nike;25.33;1;7;8;1;2017-10-01
10615;XXL;blau;PUMA;44.38;15;33;32;1;2017-10-01
10616;XXL;weiss;Nike;38.03;15;24;32;1;2017-10-01
10616;L;weiss;Nike;38.03;15;24;25;10;2017-10-01
10616;M;weiss;Nike;38.03;15;24;25;1;2017-10-01
10616;S;weiss;Nike;38.03;15;24;25;1;2017-10-01
10616;XL;weiss;Nike;38.03;15;24;25;5;2017-10-01
10617;S;rot;adidas;25.33;1;7;21;2;2017-10-01
10617;M;rot;adidas;25.33;1;7;21;1;2017-10-01
10617;L;rot;adidas;25.33;1;7;21;3;2017-10-01
10617;XL;rot;adidas;25.33;1;7;21;4;2017-10-01
10619;XXL;schwarz;Nike;31.68;1;7;25;8;2017-10-01
10619;L;schwarz;Nike;31.68;1;7;25;26;2017-10-01
10619;M;schwarz;Nike;31.68;1;7;25;74;2017-10-01
10619;S;schwarz;Nike;31.68;1;7;25;15;2017-10-01
10619;XL;schwarz;Nike;31.68;1;7;25;11;2017-10-01
10620;M;schwarz;adidas;190.43;1;37;3;3;2017-11-22
10620;M;schwarz;adidas;190.43;1;37;3;4;2017-11-22
10620;XS;schwarz;adidas;190.43;1;37;3;7;2017-11-22
10620;L;schwarz;adidas;190.43;1;37;3;1;2017-11-22
10621;S;orange;Nike;95.18;1;2;5;1;2017-10-01
10623;S;grau;Converse;95.18;9;18;32;1;2017-10-01
10623;M;grau;Converse;95.18;9;18;32;1;2017-10-01
10627;M;weiss;Nike;165.03;9;18;32;1;2017-10-01
10627;M;weiss;Nike;165.03;9;18;32;1;2017-10-01
10627;M;weiss;Nike;165.03;9;18;32;2;2017-10-01
10628;M;blau;adidas;16.44;1;7;13;3;2017-11-13
10628;L;blau;adidas;16.44;1;7;13;10;2017-11-13
10628;XL;blau;adidas;16.44;1;7;13;2;2017-11-13
10630;S;orange;PUMA;22.79;1;7;21;1;2017-10-01
10630;XL;orange;PUMA;22.79;1;7;21;2;2017-10-01
10631;L;schwarz;Uhlsport;44.38;15;33;32;2;2017-10-01
10633;L;blau;PUMA;50.73;1;7;16;2;2017-10-01
10633;M;blau;PUMA;50.73;1;7;16;1;2017-10-01
10633;S;blau;PUMA;50.73;1;7;16;2;2017-10-01
10635;L;weiss;Under Armour;38.03;15;24;32;2;2017-10-01
10635;M;weiss;Under Armour;38.03;15;24;32;1;2017-10-01
10635;S;weiss;Under Armour;38.03;15;24;32;1;2017-10-01
10642;M;schwarz;Nike;380.93;1;2;39;2;2017-10-01
10642;M;schwarz;Nike;380.93;1;2;39;2;2017-10-01
10642;M;schwarz;Nike;380.93;1;2;39;1;2017-10-01
10645;XXL;weiss;adidas;29.14;1;7;21;32;2017-10-01
10645;XXL;weiss;adidas;29.14;1;7;21;4;2017-10-01
10645;L;weiss;adidas;29.14;1;7;21;10;2017-10-01
10645;M;weiss;adidas;29.14;1;7;21;142;2017-10-01
10645;S;weiss;adidas;29.14;1;7;21;29;2017-10-01
10645;XL;weiss;adidas;29.14;1;7;21;21;2017-10-01
10653;XL;schwarz;Hummel;16.44;1;7;11;1;2017-10-01
10664;L;schwarz;Nike;95.18;9;10;14;2;2017-10-01
10664;M;schwarz;Nike;95.18;9;10;14;2;2017-10-01
10665;M;blau;adidas;25.33;1;7;25;1;2017-10-01
10670;XXL;schwarz;adidas;50.73;1;7;28;1;2017-10-01
10671;S;rot;Nike;63.43;1;37;5;2;2017-10-01
10671;S;rot;Nike;63.43;1;37;5;1;2017-10-01
10671;XS;rot;Nike;63.43;1;37;5;1;2017-10-01
10675;L;schwarz;Hummel;63.43;1;7;14;1;2017-10-01
10677;XL;weiss;Jako;12.63;1;7;13;10;2017-10-01
10680;L;grau;Under Armour;38.03;15;24;25;2;2017-10-01
10681;S;weiss;Nike;152.33;9;18;32;1;2017-10-01
10682;L;gruen;Nike;22.79;1;7;8;2;2017-10-01
10684;S;schwarz;Nike;120.58;9;18;32;1;2017-10-01
10686;L;grau;Nike;126.93;9;10;22;2;2017-10-01
10686;M;grau;Nike;126.93;9;10;22;10;2017-10-01
10686;S;grau;Nike;126.93;9;10;22;3;2017-10-01
10686;XL;grau;Nike;126.93;9;10;22;2;2017-10-01
10692;XXL;schwarz;adidas;25.33;1;7;25;1;2017-10-24
10692;XXL;schwarz;adidas;25.33;1;7;25;1;2017-10-24
10692;L;schwarz;adidas;25.33;1;7;25;1;2017-10-24
10692;M;schwarz;adidas;25.33;1;7;25;5;2017-10-24
10692;S;schwarz;adidas;25.33;1;7;25;1;2017-10-24
10692;XL;schwarz;adidas;25.33;1;7;25;1;2017-10-24
10706;L;schwarz;Nike;25.33;1;7;8;1;2017-10-01
10706;M;schwarz;Nike;25.33;1;7;8;16;2017-10-01
10706;S;schwarz;Nike;25.33;1;7;8;2;2017-10-01
10706;XL;schwarz;Nike;25.33;1;7;8;14;2017-10-01
10706;XS;schwarz;Nike;25.33;1;7;8;1;2017-10-01
10707;XXL;rot;Nike;44.38;1;7;23;1;2017-10-01
10707;L;rot;Nike;44.38;1;7;23;4;2017-10-01
10707;M;rot;Nike;44.38;1;7;23;7;2017-10-01
10707;S;rot;Nike;44.38;1;7;23;10;2017-10-01
10707;XL;rot;Nike;44.38;1;7;23;2;2017-10-01
10713;XS;rot;Nike;88.83;1;37;3;1;2017-10-01
10713;XS;rot;Nike;88.83;1;37;3;1;2017-10-01
10713;S;rot;Nike;88.83;1;37;3;2;2017-10-01
10713;S;rot;Nike;88.83;1;37;3;1;2017-10-01
10713;M;rot;Nike;88.83;1;37;3;2;2017-10-01
10713;XS;rot;Nike;88.83;1;37;3;1;2017-10-01
10713;L;rot;Nike;88.83;1;37;3;2;2017-10-01
10714;M;orange;Nike;57.08;1;7;21;1;2017-10-01
10715;S;gelb;adidas;380.93;1;2;3;1;2017-10-01
10715;S;gelb;adidas;380.93;1;2;3;2;2017-10-01
10715;S;gelb;adidas;380.93;1;2;3;2;2017-10-01
10715;S;gelb;adidas;380.93;1;2;3;3;2017-10-01
10715;M;gelb;adidas;380.93;1;2;3;1;2017-10-01
10715;M;gelb;adidas;380.93;1;2;3;5;2017-10-01
10715;M;gelb;adidas;380.93;1;2;3;4;2017-10-01
10715;M;gelb;adidas;380.93;1;2;3;2;2017-10-01
10715;M;gelb;adidas;380.93;1;2;3;1;2017-10-01
10715;L;gelb;adidas;380.93;1;2;3;1;2017-10-01
10715;L;gelb;adidas;380.93;1;2;3;1;2017-10-01
10717;XXL;gruen;PUMA;57.08;1;7;14;3;2017-10-01
10717;XL;gruen;PUMA;57.08;1;7;14;1;2017-10-01
10730;XXL;grau;adidas;50.73;1;7;14;2;2017-10-27
10730;L;grau;adidas;50.73;1;7;14;8;2017-10-27
10730;M;grau;adidas;50.73;1;7;14;6;2017-10-27
10730;S;grau;adidas;50.73;1;7;14;1;2017-10-27
10730;XL;grau;adidas;50.73;1;7;14;3;2017-10-27
10730;XS;grau;adidas;50.73;1;7;14;4;2017-10-27
10733;L;schwarz;Nike;114.23;1;7;20;1;2017-10-01
10733;M;schwarz;Nike;114.23;1;7;20;1;2017-10-01
10733;XL;schwarz;Nike;114.23;1;7;20;2;2017-10-01
10736;L;gruen;Nike;50.73;1;7;22;2;2017-11-21
10737;XL;schwarz;PUMA;63.43;1;7;28;1;2017-10-01
10738;M;blau;PUMA;25.33;1;7;21;1;2017-10-01
10742;M;grau;Nike;165.03;9;18;32;1;2017-10-01
10743;XXL;gelb;adidas;22.79;1;7;21;1;2017-10-01
10743;L;gelb;adidas;22.79;1;7;21;3;2017-10-01
10743;XL;gelb;adidas;22.79;1;7;21;1;2017-10-01
10746;XL;grau;Nike;69.78;9;10;14;1;2017-10-01
10748;S;weiss;adidas;15.17;1;7;11;1;2017-10-01
10748;M;weiss;adidas;15.17;1;7;11;1;2017-10-01
10748;L;weiss;adidas;15.17;1;7;11;2;2017-10-01
10748;XL;weiss;adidas;15.17;1;7;11;5;2017-10-01
10750;M;khaki;Nike;209.48;9;18;32;1;2017-10-01
10752;L;pink;Nike;22.79;1;7;21;2;2017-10-01
10752;XL;pink;Nike;22.79;1;7;21;1;2017-10-01
10755;M;weiss;PUMA;25.33;1;7;8;3;2017-10-01
10755;S;weiss;PUMA;25.33;1;7;8;1;2017-10-01
10756;L;orange;Nike;12.63;1;7;13;16;2017-10-01
10756;M;orange;Nike;12.63;1;7;13;11;2017-10-01
10756;S;orange;Nike;12.63;1;7;13;7;2017-10-01
10759;XXL;blau;Nike;25.33;1;7;21;3;2017-10-01
10759;L;blau;Nike;25.33;1;7;21;26;2017-10-01
10759;M;blau;Nike;25.33;1;7;21;31;2017-10-01
10759;S;blau;Nike;25.33;1;7;21;3;2017-10-01
10759;XL;blau;Nike;25.33;1;7;21;1;2017-10-01
10760;M;schwarz;adidas;114.23;1;2;5;1;2017-10-01
10760;M;schwarz;adidas;114.23;1;2;5;1;2017-10-01
10760;XL;schwarz;adidas;114.23;1;2;5;1;2017-10-01
10760;XXL;schwarz;adidas;114.23;1;2;5;1;2017-10-01
10766;S;gruen;adidas;16.44;1;7;13;1;2017-11-14
10766;M;gruen;adidas;16.44;1;7;13;1;2017-11-14
10766;L;gruen;adidas;16.44;1;7;13;7;2017-11-14
10766;XL;gruen;adidas;16.44;1;7;13;2;2017-11-14
10768;XS;rot;Nike;88.83;1;37;39;1;2017-10-01
10768;M;rot;Nike;88.83;1;37;39;1;2017-10-01
10768;M;rot;Nike;88.83;1;37;39;1;2017-10-01
10768;L;rot;Nike;88.83;1;37;39;1;2017-10-01
10771;XL;grau;Jako;38.03;1;7;28;1;2017-10-01
10772;XXL;weiss;Nike;22.79;1;7;8;4;2017-10-01
10772;L;weiss;Nike;22.79;1;7;8;1;2017-10-01
10772;M;weiss;Nike;22.79;1;7;8;56;2017-10-01
10772;S;weiss;Nike;22.79;1;7;8;17;2017-10-01
10772;XL;weiss;Nike;22.79;1;7;8;6;2017-10-01
10774;XS;weiss;adidas;114.23;1;2;3;3;2017-12-12
10774;S;weiss;adidas;114.23;1;2;3;1;2017-12-12
10774;S;weiss;adidas;114.23;1;2;3;2;2017-12-12
10774;S;weiss;adidas;114.23;1;2;3;1;2017-12-12
10775;XL;schwarz;Reusch;63.43;15;16;32;1;2017-10-01
10778;XS;schwarz;adidas;50.73;1;37;3;1;2017-10-01
10779;M;grau;Nike;203.13;9;18;32;1;2017-10-01
10779;M;grau;Nike;203.13;9;18;32;1;2017-10-01
10781;L;weiss;New Balance;50.73;9;10;25;2;2017-10-01
10782;S;weiss;adidas;120.58;9;18;32;1;2017-10-01
10782;M;weiss;adidas;120.58;9;18;32;1;2017-10-01
10785;L;schwarz;PUMA;20.25;15;16;11;1;2017-10-01
10785;M;schwarz;PUMA;20.25;15;16;11;5;2017-10-01
10785;S;schwarz;PUMA;20.25;15;16;8;1;2017-10-01
10785;XL;schwarz;PUMA;20.25;15;16;11;2;2017-10-01
10788;S;weiss;Nike;101.53;1;2;39;2;2017-10-01
10788;S;weiss;Nike;101.53;1;2;39;1;2017-10-01
10791;XS;weiss;adidas;82.48;1;37;5;1;2017-10-01
10794;L;schwarz;Nike;69.78;1;7;31;17;2017-10-01
10794;M;schwarz;Nike;69.78;1;7;31;9;2017-10-01
10794;S;schwarz;Nike;69.78;1;7;31;8;2017-10-01
10794;XL;schwarz;Nike;69.78;1;7;31;23;2017-10-01
10794;XS;schwarz;Nike;69.78;1;7;31;2;2017-10-01
10796;L;schwarz;Nike;177.73;9;18;32;1;2017-10-01
10798;M;grau;Nike;120.58;9;18;32;1;2017-10-01
10807;XL;lila;PUMA;31.68;15;16;13;1;2017-10-01
10809;L;blau;PUMA;63.43;15;33;16;2;2017-10-01
10809;M;blau;PUMA;63.43;15;33;32;3;2017-10-01
10809;S;blau;PUMA;63.43;15;33;22;2;2017-10-01
10809;XL;blau;PUMA;63.43;15;33;14;3;2017-10-01
10810;M;rot;Jako;63.43;1;7;14;1;2017-10-01
10810;XL;rot;Jako;63.43;1;7;14;1;2017-10-01
10812;S;schwarz;PUMA;114.23;9;36;32;1;2017-10-01
10818;S;schwarz;adidas;76.13;9;18;38;1;2017-12-12
10818;M;schwarz;adidas;76.13;9;18;38;1;2017-12-12
10827;M;weiss;adidas;16.44;1;7;13;1;2017-11-14
10827;L;weiss;adidas;16.44;1;7;13;3;2017-11-14
10828;L;weiss;Nike;12.63;1;7;13;19;2017-10-01
10828;M;weiss;Nike;12.63;1;7;13;13;2017-10-01
10828;S;weiss;Nike;12.63;1;7;13;1;2017-10-01
10828;XL;weiss;Nike;12.63;1;7;13;8;2017-10-01
10828;XS;weiss;Nike;12.63;1;7;13;1;2017-10-01
10839;L;grau;Nike;57.08;9;10;35;1;2017-10-01
10839;XL;grau;Nike;57.08;9;10;35;1;2017-10-01
10847;L;blau;Nike;38.03;1;7;21;1;2017-10-01
10847;M;blau;Nike;38.03;1;7;21;1;2017-10-01
10849;XXL;rot;Nike;44.38;15;33;32;4;2017-10-01
10849;L;rot;Nike;44.38;15;33;32;21;2017-10-01
10849;M;rot;Nike;44.38;15;33;25;32;2017-10-01
10849;S;rot;Nike;44.38;15;33;25;2;2017-10-01
10849;XL;rot;Nike;44.38;15;33;14;1;2017-10-01
10854;S;grau;Nike;114.23;9;36;32;1;2017-10-01
10854;XS;grau;Nike;114.23;9;36;32;1;2017-10-01
10857;M;blau;Nike;44.38;1;7;21;1;2017-10-01
10857;XL;blau;Nike;44.38;1;7;21;1;2017-10-01
10859;M;schwarz;Cinquestelle;152.33;1;2;3;1;2017-10-01
10859;M;schwarz;Cinquestelle;152.33;1;2;3;1;2017-10-01
10862;S;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10862;S;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10862;S;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10862;M;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10862;M;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10862;M;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10862;M;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10862;L;schwarz;Converse;101.53;9;18;32;1;2017-10-01
10863;L;blau;adidas;22.79;1;7;21;1;2017-10-24
10866;M;grau;adidas;57.08;1;7;14;1;2017-10-01
10866;L;grau;adidas;57.08;1;7;14;2;2017-10-01
10870;M;grau;Converse;76.13;9;10;35;1;2017-10-01
10874;L;rot;Nike;139.63;9;37;32;1;2017-10-01
10875;XS;schwarz;Jako;50.73;1;7;16;1;2017-10-01
10875;XS;schwarz;Jako;50.73;1;7;16;1;2017-10-01
10876;M;schwarz;Nike;126.93;9;37;32;1;2017-10-01
10878;XXL;blau;Nike;25.33;1;7;25;2;2017-10-01
10878;L;blau;Nike;25.33;1;7;25;26;2017-10-01
10878;M;blau;Nike;25.33;1;7;25;25;2017-10-01
10878;S;blau;Nike;25.33;1;7;25;11;2017-10-01
10878;XL;blau;Nike;25.33;1;7;25;7;2017-10-01
10879;M;grau;Erima;69.78;1;7;20;1;2017-10-01
10881;L;grau;Nike;34.22;1;7;21;6;2017-10-01
10881;S;grau;Nike;34.22;1;7;21;1;2017-10-01
10881;XL;grau;Nike;34.22;1;7;21;2;2017-10-01
10883;M;orange;Nike;95.18;1;2;6;1;2017-10-01
10883;M;orange;Nike;95.18;1;2;6;2;2017-10-01
10885;S;weiss;adidas;126.93;1;2;3;1;2017-11-23
10885;S;weiss;adidas;126.93;1;2;3;1;2017-11-23
10885;S;weiss;adidas;126.93;1;2;3;2;2017-11-23
10885;S;weiss;adidas;126.93;1;2;3;1;2017-11-23
10885;M;weiss;adidas;126.93;1;2;3;1;2017-11-23
10885;M;weiss;adidas;126.93;1;2;3;3;2017-11-23
10885;M;weiss;adidas;126.93;1;2;3;5;2017-11-23
10885;M;weiss;adidas;126.93;1;2;3;3;2017-11-23
10885;M;weiss;adidas;126.93;1;2;3;5;2017-11-23
10885;L;weiss;adidas;126.93;1;2;3;1;2017-11-23
10885;L;weiss;adidas;126.93;1;2;3;1;2017-11-23
10885;XL;weiss;adidas;126.93;1;2;3;1;2017-11-23
10885;XXL;weiss;adidas;126.93;1;2;3;1;2017-11-23
10886;XXL;blau;Nike;22.79;1;7;8;1;2017-10-01
10886;L;blau;Nike;22.79;1;7;8;44;2017-10-01
10886;M;blau;Nike;22.79;1;7;8;32;2017-10-01
10886;S;blau;Nike;22.79;1;7;8;9;2017-10-01
10886;XL;blau;Nike;22.79;1;7;8;3;2017-10-01
10895;M;weiss;adidas;22.79;1;7;21;2;2017-10-24
10896;L;rot;Jako;38.03;15;33;32;1;2017-10-01
10897;M;weiss;Jako;35.49;1;7;16;1;2017-10-01
10899;XS;weiss;Nike;63.43;1;37;5;1;2017-10-01
10900;XXL;blau;Jako;21.52;1;7;8;1;2017-10-01
10902;S;blau;Nike;50.73;9;10;35;1;2017-10-01
10904;S;schwarz;Nike;279.33;1;2;3;1;2017-10-01
10904;M;schwarz;Nike;279.33;1;2;3;2;2017-10-01
10904;M;schwarz;Nike;279.33;1;2;3;1;2017-10-01
10904;M;schwarz;Nike;279.33;1;2;3;1;2017-10-01
10904;M;schwarz;Nike;279.33;1;2;3;1;2017-10-01
10904;M;schwarz;Nike;279.33;1;2;3;2;2017-10-01
10904;L;schwarz;Nike;279.33;1;2;3;1;2017-10-01
10907;M;gruen;Nike;101.53;9;10;35;1;2017-10-01
10909;M;blau;New Balance;266.63;1;2;4;1;2017-10-26
10909;M;blau;New Balance;266.63;1;2;4;1;2017-10-26
10912;XXL;blau;Nike;69.78;1;7;14;1;2017-10-01
10912;L;blau;Nike;69.78;1;7;14;20;2017-10-01
10912;M;blau;Nike;69.78;1;7;14;17;2017-10-01
10912;S;blau;Nike;69.78;1;7;14;4;2017-10-01
10912;XL;blau;Nike;69.78;1;7;14;8;2017-10-01
10913;XL;weiss;Jako;38.03;1;7;21;1;2017-10-01
10914;M;schwarz;Nike;177.73;9;18;32;1;2017-10-01
10914;M;schwarz;Nike;177.73;9;18;32;1;2017-10-01
10915;M;khaki;Nike;177.73;9;18;32;1;2017-10-01
10917;L;schwarz;Nike;44.38;1;7;14;2;2017-11-23
10917;M;schwarz;Nike;44.38;1;7;14;7;2017-11-23
10917;S;schwarz;Nike;44.38;1;7;14;3;2017-11-23
10919;M;weiss;Jako;29.14;15;16;25;2;2017-10-01
10924;M;weiss;Nike;25.33;1;7;25;1;2017-10-01
10924;S;weiss;Nike;25.33;1;7;25;2;2017-10-01
10924;XS;weiss;Nike;25.33;1;7;25;1;2017-10-01
10925;L;orange;PUMA;44.38;15;33;32;3;2017-10-01
10925;M;orange;PUMA;44.38;15;33;25;1;2017-10-01
10925;S;orange;PUMA;44.38;15;33;25;1;2017-10-01
10925;XL;orange;PUMA;44.38;15;33;25;1;2017-10-01
10927;M;schwarz;adidas;25.33;1;7;21;3;2017-10-01
10927;XL;schwarz;adidas;25.33;1;7;21;1;2017-10-01
10929;L;schwarz;adidas;38.03;1;7;21;3;2017-10-01
10931;L;lila;Nike;57.08;15;33;35;1;2017-10-01
10932;M;grau;adidas;279.33;1;2;39;1;2017-11-22
10936;XXL;schwarz;Hummel;18.98;1;7;8;2;2017-10-01
10936;M;schwarz;Hummel;18.98;1;7;8;4;2017-10-01
10936;XL;schwarz;Hummel;18.98;1;7;8;1;2017-10-01
10943;L;schwarz;Jordan;63.43;9;10;14;2;2018-01-12
10943;M;schwarz;Jordan;63.43;9;10;14;1;2018-01-12
10943;S;schwarz;Jordan;63.43;9;10;14;1;2018-01-12
10948;S;schwarz;Nike;279.33;1;2;3;2;2017-10-01
10948;S;schwarz;Nike;279.33;1;2;3;1;2017-10-01
10948;M;schwarz;Nike;279.33;1;2;3;3;2017-10-01
10948;M;schwarz;Nike;279.33;1;2;3;6;2017-10-01
10948;M;schwarz;Nike;279.33;1;2;3;11;2017-10-01
10948;M;schwarz;Nike;279.33;1;2;3;1;2017-10-01
10948;M;schwarz;Nike;279.33;1;2;3;19;2017-10-01
10948;M;schwarz;Nike;279.33;1;2;3;3;2017-10-01
10948;L;schwarz;Nike;279.33;1;2;3;6;2017-10-01
